LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.332, Time: 2.624514 s
         1348872 function calls (1337058 primitive calls) in 3.359 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
       69    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        3    0.000    0.000    0.000    0.000 {built-in method atexit.register}
 1067/967    0.018    0.000    0.320    0.000 {built-in method builtins.__build_class__}
   434/16    0.001    0.000    0.659    0.041 {built-in method builtins.__import__}
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      122    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      261    0.000    0.000    0.000    0.000 {built-in method builtins.any}
    31484    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
      163    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       58    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
      447    0.015    0.000    0.015    0.000 {built-in method builtins.dir}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       52    0.002    0.000    0.005    0.000 {built-in method builtins.eval}
    277/1    0.001    0.000    3.359    3.359 {built-in method builtins.exec}
    67226    0.011    0.000    0.011    0.000 {built-in method builtins.getattr}
      435    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
    10547    0.003    0.000    0.004    0.000 {built-in method builtins.hasattr}
  635/479    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
      944    0.000    0.000    0.000    0.000 {built-in method builtins.id}
    61353    0.008    0.000    0.008    0.000 {built-in method builtins.isinstance}
      946    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      439    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
147967/146709    0.011    0.000    0.011    0.000 {built-in method builtins.len}
      638    0.000    0.000    0.001    0.000 {built-in method builtins.max}
    55082    0.008    0.000    0.008    0.000 {built-in method builtins.min}
       87    0.000    0.000    0.001    0.000 {built-in method builtins.next}
     2847    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       61    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      339    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
     4521    0.001    0.000    0.002    0.000 {built-in method builtins.setattr}
     4379    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
       74    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      450    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      808    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      151    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      269    0.004    0.000    0.004    0.000 {built-in method io.open_code}
       33    0.005    0.000    0.005    0.000 {built-in method io.open}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      269    0.042    0.000    0.042    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {built-in method now}
        1    0.000    0.000    0.000    0.000 {built-in method numpy._set_promotion_state}
        1    0.000    0.000    0.000    0.000 {built-in method numpy._using_numpy2_behavior}
       30    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
      549    0.000    0.000    0.000    0.000 {built-in method numpy.array}
      661    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
       83    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._reload_guard}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._set_madvise_hugepage}
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
       46    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
      207    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
     1120    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       68    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
       29    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
     1271    0.110    0.000    0.110    0.000 {built-in method posix.stat}
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
       53    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 {built-in method sys.audit}
      713    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
      253    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f079f7c7880}
      791    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x7f079e23f1c0}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7f079f7c5090}
       51    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
      187    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
      301    0.001    0.000    0.001    0.000 {method '__exit__' of '_io._IOBase' objects}
       45    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
     1528    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'posix.ScandirIterator' objects}
       16    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        2    0.000    0.000    0.000    0.000 {method '__prepare__' of 'type' objects}
      417    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
      822    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       32    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
     2649    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       51    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
    35441    0.003    0.000    0.003    0.000 {method 'append' of 'list' objects}
      132    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
       17    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.001    0.001    0.001    0.001 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
       72    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        7    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       18    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       26    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       36    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
     1327    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     7315    0.004    0.000    0.004    0.000 {method 'expandtabs' of 'str' objects}
      609    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      727    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
     5355    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
      718    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
       28    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
    10621    0.002    0.000    0.002    0.000 {method 'get' of 'dict' objects}
      635    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
     6079    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
       34    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       17    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       56    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
     6247    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
       48    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
       76    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
     1221    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      129    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
15591/15587    0.006    0.000    0.007    0.000 {method 'join' of 'str' objects}
       50    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      204    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
     1178    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
    77828    0.007    0.000    0.007    0.000 {method 'lstrip' of 'str' objects}
     1411    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       51    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
       28    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       50    0.002    0.000    0.002    0.000 {method 'normal' of 'numpy.random.mtrand.RandomState' objects}
      506    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
     9238    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
       45    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
      100    0.003    0.000    0.005    0.000 {method 'randint' of 'numpy.random.mtrand.RandomState' objects}
        1    0.000    0.000    0.000    0.000 {method 'random_sample' of 'numpy.random.mtrand.RandomState' objects}
      269    0.007    0.000    0.007    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.001    0.001    0.001    0.001 {method 'readlines' of '_io._IOBase' objects}
      253    0.002    0.000    0.002    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       32    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       14    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        8    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
      302    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       81    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       43    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
      622    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     2150    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
       21    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
     6187    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
     9934    0.016    0.000    0.016    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
     2139    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       84    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        6    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
     8799    0.005    0.000    0.005    0.000 {method 'split' of 'str' objects}
       14    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
