Numba_LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.392, Time: 3.304862 s
         8275165 function calls (7831564 primitive calls) in 10.013 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:567(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:571(get_cachedir)
        1    0.000    0.000    0.000    0.000 __init__.py:577(_discover_resolvers)
       42    0.000    0.000    0.000    0.000 __init__.py:579(__missing__)
        5    0.000    0.000    0.000    0.000 __init__.py:580(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:582(get_data_path)
        1    0.000    0.000    0.001    0.001 __init__.py:588(matplotlib_fname)
        1    0.000    0.000    0.000    0.000 __init__.py:59(Sectioned)
        4    0.000    0.000    0.000    0.000 __init__.py:609(gen_candidates)
       18    0.000    0.000    0.000    0.000 __init__.py:62(_process_keys)
       87    0.000    0.000    0.004    0.000 __init__.py:629(entry_points)
       11    0.000    0.000    0.000    0.000 __init__.py:64(check_isinstance)
      142    0.000    0.000    0.000    0.000 __init__.py:640(update)
        1    0.000    0.000    0.000    0.000 __init__.py:645(RcParams)
       32    0.000    0.000    0.000    0.000 __init__.py:667(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:67(_256Bit)
     1289    0.000    0.000    0.000    0.000 __init__.py:670(_set)
        1    0.000    0.000    0.000    0.000 __init__.py:69(ProjectionRegistry)
      791    0.000    0.000    0.000    0.000 __init__.py:690(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:70(_128Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:702(BufferingFormatter)
      973    0.001    0.000    0.015    0.000 __init__.py:711(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:72(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:723(DistributionFinder)
        1    0.000    0.000    0.000    0.000 __init__.py:728(Context)
        1    0.000    0.000    0.000    0.000 __init__.py:73(_96Bit)
      474    0.000    0.000    0.001    0.000 __init__.py:741(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:744(Filter)
        3    0.000    0.000    0.000    0.000 __init__.py:746(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:749(path)
        2    0.000    0.000    0.000    0.000 __init__.py:75(register)
        9    0.000    0.000    0.000    0.000 __init__.py:76(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 __init__.py:76(UnidentifiedImageError)
        1    0.000    0.000    0.000    0.000 __init__.py:76(_80Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:764(_get_backend_or_none)
        1    0.000    0.000    0.000    0.000 __init__.py:771(FastPath)
        8    0.000    0.000    0.000    0.000 __init__.py:777(__new__)
       33    0.000    0.000    0.000    0.000 __init__.py:78(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:781(Filterer)
        8    0.000    0.000    0.000    0.000 __init__.py:781(__init__)
      318    0.000    0.000    0.000    0.000 __init__.py:781(__iter__)
       88    0.000    0.000    0.001    0.000 __init__.py:784(joinpath)
       38    0.000    0.000    0.000    0.000 __init__.py:786(__init__)
        8    0.000    0.000    0.011    0.001 __init__.py:787(children)
        1    0.000    0.000    0.000    0.000 __init__.py:79(_64Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:794(zip_children)
        1    0.000    0.000    0.000    0.000 __init__.py:8(_SubplotBaseMeta)
        8    0.000    0.000    0.015    0.002 __init__.py:801(search)
        8    0.000    0.000    0.001    0.000 __init__.py:804(mtime)
        1    0.000    0.000    0.000    0.000 __init__.py:805(copy)
        8    0.000    0.000    0.014    0.002 __init__.py:810(lookup)
        1    0.000    0.000    0.000    0.000 __init__.py:815(Lookup)
        8    0.000    0.000    0.014    0.002 __init__.py:816(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:82(_32Bit)
       60    0.000    0.000    0.001    0.000 __init__.py:829(_open_file_or_url)
        8    0.000    0.000    0.000    0.000 __init__.py:837(search)
     1876    0.000    0.000    0.000    0.000 __init__.py:847(<lambda>)
       30    0.003    0.000    0.024    0.001 __init__.py:847(_rc_params_in_file)
        1    0.000    0.000    0.000    0.000 __init__.py:85(_16Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:85(get_projection_names)
        1    0.000    0.000    0.000    0.000 __init__.py:851(Prepared)
        1    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:859(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:863(Handler)
      176    0.000    0.000    0.001    0.000 __init__.py:866(normalize)
        1    0.000    0.000    0.000    0.000 __init__.py:872(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:88(_8Bit)
       16    0.000    0.000    0.000    0.000 __init__.py:881(__bool__)
        1    0.000    0.000    0.000    0.000 __init__.py:885(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 __init__.py:886(find_distributions)
        1    0.000    0.000    0.000    0.000 __init__.py:899(_search_paths)
        1    0.000    0.000    0.000    0.000 __init__.py:902(createLock)
        9    0.000    0.000    0.015    0.002 __init__.py:903(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:911(PathDistribution)
       88    0.000    0.000    0.000    0.000 __init__.py:912(__init__)
       87    0.000    0.000    0.002    0.000 __init__.py:919(read_text)
       88    0.000    0.000    0.002    0.000 __init__.py:934(_normalized_name)
       88    0.000    0.000    0.000    0.000 __init__.py:946(_name_from_stem)
      798    0.000    0.000    0.000    0.000 __init__.py:966(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:970(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:972(distributions)
        1    0.000    0.000    0.000    0.000 __init__.py:982(<dictcomp>)
        1    0.000    0.000    0.021    0.021 __init__.py:999(entry_points)
        2    0.000    0.000    0.014    0.007 _adapters.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _adapters.py:11(__init__)
        2    0.000    0.000    0.000    0.000 _adapters.py:15(__getattr__)
        1    0.000    0.000    0.000    0.000 _adapters.py:19(TraversableResourcesLoader)
        2    0.000    0.000    0.000    0.000 _adapters.py:24(__init__)
        1    0.000    0.000    0.004    0.004 _adapters.py:27(get_resource_reader)
        1    0.000    0.000    0.000    0.000 _adapters.py:31(DegenerateFiles)
        1    0.000    0.000    0.000    0.000 _adapters.py:37(Path)
        1    0.000    0.000    0.000    0.000 _adapters.py:56(__init__)
        1    0.000    0.000    0.004    0.004 _adapters.py:59(_reader)
        1    0.000    0.000    0.000    0.000 _adapters.py:6(SpecLoaderAdapter)
        1    0.000    0.000    0.004    0.004 _adapters.py:64(_native)
        2    0.000    0.000    0.000    0.000 _adapters.py:78(wrap_spec)
        1    0.000    0.000    0.000    0.000 _adapters.py:8(Message)
        2    0.000    0.000    0.003    0.002 _add_newdocs.py:1(<module>)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6754(refer_to_array_attribute)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:18(numeric_type_aliases)
       18    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:19(type_aliases_gen)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       16    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:79(<genexpr>)
       41    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
        1    0.000    0.000    0.001    0.001 _afm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _afm.py:358(AFM)
        2    0.000    0.000    0.007    0.003 _aliases.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _aliases.py:148(UniqueAllResult)
        1    0.000    0.000    0.000    0.000 _aliases.py:155(UniqueCountsResult)
        1    0.000    0.000    0.000    0.000 _aliases.py:160(UniqueInverseResult)
        1    0.000    0.000    0.049    0.049 _array_api.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _array_like.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _array_like.py:160(_UnknownType)
        1    0.000    0.000    0.000    0.000 _array_like.py:39(_SupportsArray)
        1    0.000    0.000    0.000    0.000 _array_like.py:44(_SupportsArrayFunc)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.058    0.058 _axes.py:1(<module>)
        1    0.000    0.000    0.017    0.017 _axes.py:46(Axes)
        2    0.000    0.000    0.052    0.026 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:1399(ArtistList)
        1    0.000    0.000    0.000    0.000 _base.py:1476(sparray)
        1    0.000    0.000    0.000    0.000 _base.py:17(SparseWarning)
        1    0.000    0.000    0.000    0.000 _base.py:21(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 _base.py:210(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 _base.py:25(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 _base.py:34(_axis_method_wrapper)
       44    0.000    0.000    0.001    0.000 _base.py:51(__init__)
        1    0.000    0.000    0.001    0.001 _base.py:542(_AxesBase)
        1    0.000    0.000    0.000    0.000 _base.py:554(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _base.py:63(_spbase)
       44    0.000    0.000    0.001    0.000 _base.py:66(__set_name__)
        9    0.000    0.000    0.037    0.004 _base.py:729(__init_subclass__)
        1    0.000    0.000    0.000    0.000 _base.py:95(_TransformedBoundsLocator)
        1    0.000    0.000    0.054    0.054 _basic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _basic.py:34(<dictcomp>)
       26    0.000    0.000    0.000    0.000 _basic.py:34(<listcomp>)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _blocking_input.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsr.py:23(_bsr_base)
        1    0.000    0.000    0.000    0.000 _bsr.py:636(bsr_array)
        1    0.000    0.000    0.000    0.000 _bsr.py:743(bsr_matrix)
        1    0.000    0.000    0.001    0.001 _ccallback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.002    0.002 _char_codes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cm.py:158(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _cm.py:66(cubehelix)
        1    0.001    0.001    0.001    0.001 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:2061(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
       88    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
       16    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
        1    0.000    0.000    0.000    0.000 _collections.py:27(Pair)
       85    0.001    0.000    0.001    0.000 _collections.py:28(parse)
        1    0.000    0.000    0.000    0.000 _collections.py:5(FreezableDefaultDict)
      163    0.000    0.000    0.000    0.000 _collections_abc.py:1039(__iter__)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:262(__subclasshook__)
      332    0.000    0.000    0.000    0.000 _collections_abc.py:315(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:362(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:381(__subclasshook__)
       38    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:78(_check_methods)
       18    0.000    0.000    0.000    0.000 _collections_abc.py:821(get)
       15    0.000    0.000    0.000    0.000 _collections_abc.py:828(__contains__)
       43    0.000    0.000    0.000    0.000 _collections_abc.py:836(keys)
       83    0.000    0.000    0.000    0.000 _collections_abc.py:840(items)
      126    0.000    0.000    0.000    0.000 _collections_abc.py:862(__init__)
       41    0.000    0.000    0.000    0.000 _collections_abc.py:865(__len__)
      379    0.000    0.000    0.000    0.000 _collections_abc.py:885(__iter__)
     1383    0.001    0.000    0.005    0.000 _collections_abc.py:909(__iter__)
       36    0.000    0.000    0.000    0.000 _collections_abc.py:983(clear)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:991(update)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
        3    0.000    0.000    0.001    0.000 _common.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _common.py:112(_)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
        1    0.000    0.000    0.006    0.006 _common.py:17(files)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.001    0.001 _common.py:55(resolve)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
        1    0.000    0.000    0.001    0.001 _common.py:60(get_package)
        1    0.000    0.000    0.004    0.004 _common.py:72(from_package)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.001    0.001    0.001    0.001 _compat_pickle.py:1(<module>)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.001    0.001 _compressed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compressed.py:22(_cs_matrix)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 _constants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _constrained_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _construct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _convertions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _coo.py:22(_coo_base)
        1    0.000    0.000    0.000    0.000 _coo.py:527(coo_array)
        1    0.000    0.000    0.000    0.000 _coo.py:641(coo_matrix)
        1    0.000    0.000    0.000    0.000 _csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _csc.py:17(_csc_base)
        1    0.000    0.000    0.000    0.000 _csc.py:175(csc_array)
        1    0.000    0.000    0.000    0.000 _csc.py:270(csc_matrix)
        1    0.000    0.000    0.002    0.002 _csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _csr.py:18(_csr_base)
        1    0.000    0.000    0.000    0.000 _csr.py:246(csr_array)
        1    0.000    0.000    0.000    0.000 _csr.py:369(csr_matrix)
        1    0.000    0.000    0.000    0.000 _data.py:1(<module>)
       18    0.000    0.000    0.000    0.000 _data.py:147(_create_method)
        1    0.000    0.000    0.000    0.000 _data.py:173(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 _data.py:19(_data_matrix)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:196(DataSource)
